preset_id,day,shop1,shop2,shop3,variant,workers_total,cash_min_after_mandatory_finance,buy_sw_today,sw_owned_end,capacity_clamped,wheat_seed_count,next_day_hire_reserve,C,S,G,ST,CR,T,M
D7|PET_CAFE+BRUNCH_SPOT|LOW,7,PET_CAFE,BRUNCH_SPOT,,LOW,10,3538,True,True,False,25,88,2,1,3,12,14,0,12
D7|PET_CAFE+BRUNCH_SPOT|BASE,7,PET_CAFE,BRUNCH_SPOT,,BASE,10,3828,True,True,False,24,88,2,1,4,12,14,0,12
D7|PET_CAFE+BRUNCH_SPOT|HIGH,7,PET_CAFE,BRUNCH_SPOT,,HIGH,11,4128,True,True,False,24,88,2,1,5,12,14,0,12
D7|PET_CAFE+YARN_STORE|LOW,7,PET_CAFE,YARN_STORE,,LOW,10,708,False,False,False,12,88,2,2,3,0,14,0,12
D7|PET_CAFE+YARN_STORE|BASE,7,PET_CAFE,YARN_STORE,,BASE,10,1208,False,False,False,12,88,2,3,3,0,14,0,12
D7|PET_CAFE+YARN_STORE|HIGH,7,PET_CAFE,YARN_STORE,,HIGH,10,1208,False,False,True,12,88,2,3,3,0,14,0,12
D7|PET_CAFE+ICE_CREAM_SHOP|LOW,7,PET_CAFE,ICE_CREAM_SHOP,,LOW,10,3938,True,True,False,25,88,3,1,3,12,14,0,12
D7|PET_CAFE+ICE_CREAM_SHOP|BASE,7,PET_CAFE,ICE_CREAM_SHOP,,BASE,10,4338,True,True,False,25,88,4,1,3,12,14,0,12
D7|PET_CAFE+ICE_CREAM_SHOP|HIGH,7,PET_CAFE,ICE_CREAM_SHOP,,HIGH,11,4538,True,True,False,25,88,4,1,3,14,14,0,12
D7|PET_CAFE+PET_CAFE|LOW,7,PET_CAFE,PET_CAFE,,LOW,10,328,False,False,False,12,88,2,1,3,0,20,0,12
D7|PET_CAFE+PET_CAFE|BASE,7,PET_CAFE,PET_CAFE,,BASE,10,368,False,False,False,8,88,2,1,3,0,24,0,12
D7|PET_CAFE+PET_CAFE|HIGH,7,PET_CAFE,PET_CAFE,,HIGH,11,448,False,False,False,8,88,2,1,3,0,28,0,12
D7|PET_CAFE+SMOOTHIE_SHOP|LOW,7,PET_CAFE,SMOOTHIE_SHOP,,LOW,10,3938,True,True,False,25,88,3,1,3,12,14,0,12
D7|PET_CAFE+SMOOTHIE_SHOP|BASE,7,PET_CAFE,SMOOTHIE_SHOP,,BASE,10,4338,True,True,False,25,88,4,1,3,12,14,0,12
D7|PET_CAFE+SMOOTHIE_SHOP|HIGH,7,PET_CAFE,SMOOTHIE_SHOP,,HIGH,11,4538,True,True,False,25,88,4,1,3,14,14,0,12
D7|PET_CAFE+FARMERS_MARKET|LOW,7,PET_CAFE,FARMERS_MARKET,,LOW,10,3398,True,True,False,23,88,2,1,3,10,18,0,12
D7|PET_CAFE+FARMERS_MARKET|BASE,7,PET_CAFE,FARMERS_MARKET,,BASE,10,3578,True,True,False,21,88,2,1,3,12,18,0,12
D7|PET_CAFE+FARMERS_MARKET|HIGH,7,PET_CAFE,FARMERS_MARKET,,HIGH,11,3778,True,True,False,21,88,2,1,3,14,18,0,12
D7|SMOOTHIE_SHOP+BAKERY|LOW,7,SMOOTHIE_SHOP,BAKERY,,LOW,10,1808,False,False,False,12,88,7,1,1,16,0,0,12
D7|SMOOTHIE_SHOP+BAKERY|BASE,7,SMOOTHIE_SHOP,BAKERY,,BASE,10,1808,False,False,False,12,88,7,1,1,16,0,0,12
D7|SMOOTHIE_SHOP+BAKERY|HIGH,7,SMOOTHIE_SHOP,BAKERY,,HIGH,11,2108,False,False,False,12,88,7,1,2,16,0,0,12
D7|SMOOTHIE_SHOP+PIZZA_SHOP|LOW,7,SMOOTHIE_SHOP,PIZZA_SHOP,,LOW,10,1978,False,False,False,9,88,7,1,1,16,0,4,12
D7|SMOOTHIE_SHOP+PIZZA_SHOP|BASE,7,SMOOTHIE_SHOP,PIZZA_SHOP,,BASE,10,2368,False,False,False,8,88,8,1,1,16,0,4,12
D7|SMOOTHIE_SHOP+PIZZA_SHOP|HIGH,7,SMOOTHIE_SHOP,PIZZA_SHOP,,HIGH,11,2568,False,False,False,8,88,8,1,1,18,0,4,12
D7|SMOOTHIE_SHOP+BRUNCH_SPOT|LOW,7,SMOOTHIE_SHOP,BRUNCH_SPOT,,LOW,10,4478,True,True,False,19,88,7,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+BRUNCH_SPOT|BASE,7,SMOOTHIE_SHOP,BRUNCH_SPOT,,BASE,10,4478,True,True,False,19,88,7,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+BRUNCH_SPOT|HIGH,7,SMOOTHIE_SHOP,BRUNCH_SPOT,,HIGH,11,4778,True,True,False,19,88,7,1,2,22,0,0,12
D7|SMOOTHIE_SHOP+YARN_STORE|LOW,7,SMOOTHIE_SHOP,YARN_STORE,,LOW,10,2308,False,False,False,12,88,7,2,1,16,0,0,12
D7|SMOOTHIE_SHOP+YARN_STORE|BASE,7,SMOOTHIE_SHOP,YARN_STORE,,BASE,10,2798,False,False,False,11,88,7,3,1,16,0,0,12
D7|SMOOTHIE_SHOP+YARN_STORE|HIGH,7,SMOOTHIE_SHOP,YARN_STORE,,HIGH,11,2998,False,False,False,11,88,7,3,1,18,0,0,12
D7|SMOOTHIE_SHOP+ICE_CREAM_SHOP|LOW,7,SMOOTHIE_SHOP,ICE_CREAM_SHOP,,LOW,10,4478,True,True,False,19,88,7,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+ICE_CREAM_SHOP|BASE,7,SMOOTHIE_SHOP,ICE_CREAM_SHOP,,BASE,10,4878,True,True,False,19,88,8,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+ICE_CREAM_SHOP|HIGH,7,SMOOTHIE_SHOP,ICE_CREAM_SHOP,,HIGH,11,5078,True,True,False,19,88,8,1,1,24,0,0,12
D7|SMOOTHIE_SHOP+PET_CAFE|LOW,7,SMOOTHIE_SHOP,PET_CAFE,,LOW,10,4138,True,True,False,25,88,7,1,1,16,10,0,12
D7|SMOOTHIE_SHOP+PET_CAFE|BASE,7,SMOOTHIE_SHOP,PET_CAFE,,BASE,10,4178,True,True,False,21,88,7,1,1,16,14,0,12
D7|SMOOTHIE_SHOP+PET_CAFE|HIGH,7,SMOOTHIE_SHOP,PET_CAFE,,HIGH,11,4258,True,True,False,21,88,7,1,1,16,18,0,12
D7|SMOOTHIE_SHOP+SMOOTHIE_SHOP|LOW,7,SMOOTHIE_SHOP,SMOOTHIE_SHOP,,LOW,10,4478,True,True,False,19,88,7,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+SMOOTHIE_SHOP|BASE,7,SMOOTHIE_SHOP,SMOOTHIE_SHOP,,BASE,10,4878,True,True,False,19,88,8,1,1,22,0,0,12
D7|SMOOTHIE_SHOP+SMOOTHIE_SHOP|HIGH,7,SMOOTHIE_SHOP,SMOOTHIE_SHOP,,HIGH,11,5078,True,True,False,19,88,8,1,1,24,0,0,12
D7|SMOOTHIE_SHOP+FARMERS_MARKET|LOW,7,SMOOTHIE_SHOP,FARMERS_MARKET,,LOW,10,4418,True,True,False,21,88,7,1,1,20,6,0,12
D7|SMOOTHIE_SHOP+FARMERS_MARKET|BASE,7,SMOOTHIE_SHOP,FARMERS_MARKET,,BASE,10,4598,True,True,False,19,88,7,1,1,22,6,0,12
D7|SMOOTHIE_SHOP+FARMERS_MARKET|HIGH,7,SMOOTHIE_SHOP,FARMERS_MARKET,,HIGH,11,4798,True,True,False,19,88,7,1,1,24,6,0,12
D7|FARMERS_MARKET+BAKERY|LOW,7,FARMERS_MARKET,BAKERY,,LOW,10,1188,False,False,False,10,88,2,1,3,16,6,0,12
D7|FARMERS_MARKET+BAKERY|BASE,7,FARMERS_MARKET,BAKERY,,BASE,10,1478,False,False,False,9,88,2,1,4,16,6,0,12
D7|FARMERS_MARKET+BAKERY|HIGH,7,FARMERS_MARKET,BAKERY,,HIGH,11,1778,False,False,False,9,88,2,1,5,16,6,0,12
D7|FARMERS_MARKET+PIZZA_SHOP|LOW,7,FARMERS_MARKET,PIZZA_SHOP,,LOW,10,3958,True,True,False,27,88,3,1,3,16,6,4,12
D7|FARMERS_MARKET+PIZZA_SHOP|BASE,7,FARMERS_MARKET,PIZZA_SHOP,,BASE,10,4358,True,True,False,27,88,4,1,3,16,6,4,12
D7|FARMERS_MARKET+PIZZA_SHOP|HIGH,7,FARMERS_MARKET,PIZZA_SHOP,,HIGH,11,4558,True,True,False,27,88,4,1,3,18,6,4,12
D7|FARMERS_MARKET+BRUNCH_SPOT|LOW,7,FARMERS_MARKET,BRUNCH_SPOT,,LOW,10,3898,True,True,False,21,88,2,1,3,22,6,0,12
D7|FARMERS_MARKET+BRUNCH_SPOT|BASE,7,FARMERS_MARKET,BRUNCH_SPOT,,BASE,10,4188,True,True,False,20,88,2,1,4,22,6,0,12
D7|FARMERS_MARKET+BRUNCH_SPOT|HIGH,7,FARMERS_MARKET,BRUNCH_SPOT,,HIGH,11,4488,True,True,False,20,88,2,1,5,22,6,0,12
D7|FARMERS_MARKET+YARN_STORE|LOW,7,FARMERS_MARKET,YARN_STORE,,LOW,10,1678,False,False,False,9,88,2,2,3,16,6,0,12
D7|FARMERS_MARKET+YARN_STORE|BASE,7,FARMERS_MARKET,YARN_STORE,,BASE,10,2168,False,False,False,8,88,2,3,3,16,6,0,12
D7|FARMERS_MARKET+YARN_STORE|HIGH,7,FARMERS_MARKET,YARN_STORE,,HIGH,11,2368,False,False,False,8,88,2,3,3,18,6,0,12
D7|FARMERS_MARKET+ICE_CREAM_SHOP|LOW,7,FARMERS_MARKET,ICE_CREAM_SHOP,,LOW,10,4298,True,True,False,21,88,3,1,3,22,6,0,12
D7|FARMERS_MARKET+ICE_CREAM_SHOP|BASE,7,FARMERS_MARKET,ICE_CREAM_SHOP,,BASE,10,4698,True,True,False,21,88,4,1,3,22,6,0,12
D7|FARMERS_MARKET+ICE_CREAM_SHOP|HIGH,7,FARMERS_MARKET,ICE_CREAM_SHOP,,HIGH,11,4898,True,True,False,21,88,4,1,3,24,6,0,12
D7|FARMERS_MARKET+PET_CAFE|LOW,7,FARMERS_MARKET,PET_CAFE,,LOW,10,3478,True,True,False,23,88,2,1,3,16,14,0,12
D7|FARMERS_MARKET+PET_CAFE|BASE,7,FARMERS_MARKET,PET_CAFE,,BASE,10,3518,True,True,False,19,88,2,1,3,16,18,0,12
D7|FARMERS_MARKET+PET_CAFE|HIGH,7,FARMERS_MARKET,PET_CAFE,,HIGH,11,3598,True,True,False,19,88,2,1,3,16,22,0,12
D7|FARMERS_MARKET+SMOOTHIE_SHOP|LOW,7,FARMERS_MARKET,SMOOTHIE_SHOP,,LOW,10,4298,True,True,False,21,88,3,1,3,22,6,0,12
D7|FARMERS_MARKET+SMOOTHIE_SHOP|BASE,7,FARMERS_MARKET,SMOOTHIE_SHOP,,BASE,10,4698,True,True,False,21,88,4,1,3,22,6,0,12
D7|FARMERS_MARKET+SMOOTHIE_SHOP|HIGH,7,FARMERS_MARKET,SMOOTHIE_SHOP,,HIGH,11,4898,True,True,False,21,88,4,1,3,24,6,0,12
D7|FARMERS_MARKET+FARMERS_MARKET|LOW,7,FARMERS_MARKET,FARMERS_MARKET,,LOW,10,3718,True,True,False,23,88,2,1,3,20,6,0,12
D7|FARMERS_MARKET+FARMERS_MARKET|BASE,7,FARMERS_MARKET,FARMERS_MARKET,,BASE,10,3898,True,True,False,21,88,2,1,3,22,6,0,12
D7|FARMERS_MARKET+FARMERS_MARKET|HIGH,7,FARMERS_MARKET,FARMERS_MARKET,,HIGH,11,4098,True,True,False,21,88,2,1,3,24,6,0,12
D8|BAKERY+BAKERY|LOW,8,BAKERY,BAKERY,,LOW,10,143,False,False,False,0,143,2,1,6,0,0,0,12
D8|BAKERY+BAKERY|BASE,8,BAKERY,BAKERY,,BASE,10,143,False,False,False,0,143,2,1,6,0,0,0,12
D8|BAKERY+BAKERY|HIGH,8,BAKERY,BAKERY,,HIGH,11,443,False,False,False,0,143,2,1,7,0,0,0,12
D8|BAKERY+PIZZA_SHOP|LOW,8,BAKERY,PIZZA_SHOP,,LOW,10,243,False,False,False,0,143,4,1,4,0,0,6,12
D8|BAKERY+PIZZA_SHOP|BASE,8,BAKERY,PIZZA_SHOP,,BASE,10,643,False,False,False,0,143,5,1,4,0,0,6,12
D8|BAKERY+PIZZA_SHOP|HIGH,8,BAKERY,PIZZA_SHOP,,HIGH,11,1043,False,False,False,0,143,6,1,4,0,0,6,12
D8|BAKERY+BRUNCH_SPOT|LOW,8,BAKERY,BRUNCH_SPOT,,LOW,10,743,False,False,False,0,143,2,1,6,18,0,0,12
D8|BAKERY+BRUNCH_SPOT|BASE,8,BAKERY,BRUNCH_SPOT,,BASE,10,743,False,False,False,0,143,2,1,6,18,0,0,12
D8|BAKERY+BRUNCH_SPOT|HIGH,8,BAKERY,BRUNCH_SPOT,,HIGH,11,1043,False,False,False,0,143,2,1,7,18,0,0,12
D8|BAKERY+YARN_STORE|LOW,8,BAKERY,YARN_STORE,,LOW,10,143,False,False,False,0,143,2,3,4,0,0,0,12
D8|BAKERY+YARN_STORE|BASE,8,BAKERY,YARN_STORE,,BASE,10,643,False,False,False,0,143,2,4,4,0,0,0,12
D8|BAKERY+YARN_STORE|HIGH,8,BAKERY,YARN_STORE,,HIGH,11,1143,False,False,False,0,143,2,5,4,0,0,0,12
D8|BAKERY+ICE_CREAM_SHOP|LOW,8,BAKERY,ICE_CREAM_SHOP,,LOW,10,743,False,False,False,0,143,4,1,4,18,0,0,12
D8|BAKERY+ICE_CREAM_SHOP|BASE,8,BAKERY,ICE_CREAM_SHOP,,BASE,10,1143,False,False,False,0,143,5,1,4,18,0,0,12
D8|BAKERY+ICE_CREAM_SHOP|HIGH,8,BAKERY,ICE_CREAM_SHOP,,HIGH,11,1543,False,False,False,0,143,6,1,4,18,0,0,12
D8|BAKERY+PET_CAFE|LOW,8,BAKERY,PET_CAFE,,LOW,10,143,False,False,False,0,143,2,1,4,0,14,0,12
D8|BAKERY+PET_CAFE|BASE,8,BAKERY,PET_CAFE,,BASE,10,143,False,False,False,0,143,2,1,4,0,14,0,12
D8|BAKERY+PET_CAFE|HIGH,8,BAKERY,PET_CAFE,,HIGH,11,223,False,False,False,0,143,2,1,4,0,18,0,12
D8|BAKERY+SMOOTHIE_SHOP|LOW,8,BAKERY,SMOOTHIE_SHOP,,LOW,10,743,False,False,False,0,143,4,1,4,18,0,0,12
D8|BAKERY+SMOOTHIE_SHOP|BASE,8,BAKERY,SMOOTHIE_SHOP,,BASE,10,1143,False,False,False,0,143,5,1,4,18,0,0,12
D8|BAKERY+SMOOTHIE_SHOP|HIGH,8,BAKERY,SMOOTHIE_SHOP,,HIGH,11,1543,False,False,False,0,143,6,1,4,18,0,0,12
D8|BAKERY+FARMERS_MARKET|LOW,8,BAKERY,FARMERS_MARKET,,LOW,10,543,False,False,False,0,143,2,1,4,16,6,0,12
D8|BAKERY+FARMERS_MARKET|BASE,8,BAKERY,FARMERS_MARKET,,BASE,10,2743,True,True,False,0,143,2,1,4,18,6,0,12
D8|BAKERY+FARMERS_MARKET|HIGH,8,BAKERY,FARMERS_MARKET,,HIGH,11,2943,True,True,False,0,143,2,1,4,20,6,0,12
D8|PIZZA_SHOP+BAKERY|LOW,8,PIZZA_SHOP,BAKERY,,LOW,10,643,False,False,False,0,143,8,1,1,0,0,8,12
D8|PIZZA_SHOP+BAKERY|BASE,8,PIZZA_SHOP,BAKERY,,BASE,10,643,False,False,False,0,143,8,1,1,0,0,8,12
D8|PIZZA_SHOP+BAKERY|HIGH,8,PIZZA_SHOP,BAKERY,,HIGH,11,943,False,False,False,0,143,8,1,2,0,0,8,12
D8|PIZZA_SHOP+PIZZA_SHOP|LOW,8,PIZZA_SHOP,PIZZA_SHOP,,LOW,10,243,False,False,False,0,143,8,1,1,0,0,10,12
D8|PIZZA_SHOP+PIZZA_SHOP|BASE,8,PIZZA_SHOP,PIZZA_SHOP,,BASE,10,643,False,False,False,0,143,9,1,1,0,0,10,12
D8|PIZZA_SHOP+PIZZA_SHOP|HIGH,8,PIZZA_SHOP,PIZZA_SHOP,,HIGH,11,1043,False,False,False,0,143,10,1,1,0,0,10,12
D8|PIZZA_SHOP+BRUNCH_SPOT|LOW,8,PIZZA_SHOP,BRUNCH_SPOT,,LOW,10,3243,True,True,False,0,143,8,1,1,18,0,8,12
D8|PIZZA_SHOP+BRUNCH_SPOT|BASE,8,PIZZA_SHOP,BRUNCH_SPOT,,BASE,10,3243,True,True,False,0,143,8,1,1,18,0,8,12
D8|PIZZA_SHOP+BRUNCH_SPOT|HIGH,8,PIZZA_SHOP,BRUNCH_SPOT,,HIGH,11,3543,True,True,False,0,143,8,1,2,18,0,8,12
D8|PIZZA_SHOP+YARN_STORE|LOW,8,PIZZA_SHOP,YARN_STORE,,LOW,10,643,False,False,False,0,143,8,3,1,0,0,8,12
D8|PIZZA_SHOP+YARN_STORE|BASE,8,PIZZA_SHOP,YARN_STORE,,BASE,10,1143,False,False,False,0,143,8,4,1,0,0,8,12
D8|PIZZA_SHOP+YARN_STORE|HIGH,8,PIZZA_SHOP,YARN_STORE,,HIGH,11,1643,False,False,False,0,143,8,5,1,0,0,8,12
D8|PIZZA_SHOP+ICE_CREAM_SHOP|LOW,8,PIZZA_SHOP,ICE_CREAM_SHOP,,LOW,10,2843,True,True,False,0,143,8,1,1,18,0,8,12
D8|PIZZA_SHOP+ICE_CREAM_SHOP|BASE,8,PIZZA_SHOP,ICE_CREAM_SHOP,,BASE,10,3243,True,True,False,0,143,9,1,1,18,0,8,12
D8|PIZZA_SHOP+ICE_CREAM_SHOP|HIGH,8,PIZZA_SHOP,ICE_CREAM_SHOP,,HIGH,11,3643,True,True,False,0,143,10,1,1,18,0,8,12
D8|PIZZA_SHOP+PET_CAFE|LOW,8,PIZZA_SHOP,PET_CAFE,,LOW,10,2643,True,True,False,0,143,8,1,1,0,14,8,12
D8|PIZZA_SHOP+PET_CAFE|BASE,8,PIZZA_SHOP,PET_CAFE,,BASE,10,2643,True,True,False,0,143,8,1,1,0,14,8,12
D8|PIZZA_SHOP+PET_CAFE|HIGH,8,PIZZA_SHOP,PET_CAFE,,HIGH,11,2723,True,True,False,0,143,8,1,1,0,18,8,12
D8|PIZZA_SHOP+SMOOTHIE_SHOP|LOW,8,PIZZA_SHOP,SMOOTHIE_SHOP,,LOW,10,2843,True,True,False,0,143,8,1,1,18,0,8,12
D8|PIZZA_SHOP+SMOOTHIE_SHOP|BASE,8,PIZZA_SHOP,SMOOTHIE_SHOP,,BASE,10,3243,True,True,False,0,143,9,1,1,18,0,8,12
D8|PIZZA_SHOP+SMOOTHIE_SHOP|HIGH,8,PIZZA_SHOP,SMOOTHIE_SHOP,,HIGH,11,3643,True,True,False,0,143,10,1,1,18,0,8,12
D8|PIZZA_SHOP+FARMERS_MARKET|LOW,8,PIZZA_SHOP,FARMERS_MARKET,,LOW,10,1043,False,True,False,0,143,8,1,1,16,6,8,12
D8|PIZZA_SHOP+FARMERS_MARKET|BASE,8,PIZZA_SHOP,FARMERS_MARKET,,BASE,10,1243,False,True,False,0,143,8,1,1,18,6,8,12
D8|PIZZA_SHOP+FARMERS_MARKET|HIGH,8,PIZZA_SHOP,FARMERS_MARKET,,HIGH,11,1443,False,True,False,0,143,8,1,1,20,6,8,12
D8|BRUNCH_SPOT+BAKERY|LOW,8,BRUNCH_SPOT,BAKERY,,LOW,10,543,False,False,False,0,143,2,1,6,20,0,0,12
D8|BRUNCH_SPOT+BAKERY|BASE,8,BRUNCH_SPOT,BAKERY,,BASE,10,543,False,False,False,0,143,2,1,6,20,0,0,12
D8|BRUNCH_SPOT+BAKERY|HIGH,8,BRUNCH_SPOT,BAKERY,,HIGH,11,843,False,False,False,0,143,2,1,7,20,0,0,12
D8|BRUNCH_SPOT+PIZZA_SHOP|LOW,8,BRUNCH_SPOT,PIZZA_SHOP,,LOW,10,2643,True,True,False,0,143,4,1,4,20,0,6,12
D8|BRUNCH_SPOT+PIZZA_SHOP|BASE,8,BRUNCH_SPOT,PIZZA_SHOP,,BASE,10,3043,True,True,False,0,143,5,1,4,20,0,6,12
D8|BRUNCH_SPOT+PIZZA_SHOP|HIGH,8,BRUNCH_SPOT,PIZZA_SHOP,,HIGH,11,3443,True,True,False,0,143,6,1,4,20,0,6,12
D8|BRUNCH_SPOT+BRUNCH_SPOT|LOW,8,BRUNCH_SPOT,BRUNCH_SPOT,,LOW,10,543,False,True,False,0,143,2,1,6,26,0,0,12
D8|BRUNCH_SPOT+BRUNCH_SPOT|BASE,8,BRUNCH_SPOT,BRUNCH_SPOT,,BASE,10,543,False,True,False,0,143,2,1,6,26,0,0,12
D8|BRUNCH_SPOT+BRUNCH_SPOT|HIGH,8,BRUNCH_SPOT,BRUNCH_SPOT,,HIGH,11,843,False,True,False,0,143,2,1,7,26,0,0,12
D8|BRUNCH_SPOT+YARN_STORE|LOW,8,BRUNCH_SPOT,YARN_STORE,,LOW,10,543,False,False,False,0,143,2,3,4,20,0,0,12
D8|BRUNCH_SPOT+YARN_STORE|BASE,8,BRUNCH_SPOT,YARN_STORE,,BASE,10,1043,False,False,False,0,143,2,4,4,20,0,0,12
D8|BRUNCH_SPOT+YARN_STORE|HIGH,8,BRUNCH_SPOT,YARN_STORE,,HIGH,11,1543,False,False,False,0,143,2,5,4,20,0,0,12
D8|BRUNCH_SPOT+ICE_CREAM_SHOP|LOW,8,BRUNCH_SPOT,ICE_CREAM_SHOP,,LOW,10,543,False,True,False,0,143,4,1,4,26,0,0,12
D8|BRUNCH_SPOT+ICE_CREAM_SHOP|BASE,8,BRUNCH_SPOT,ICE_CREAM_SHOP,,BASE,10,943,False,True,False,0,143,5,1,4,26,0,0,12
D8|BRUNCH_SPOT+ICE_CREAM_SHOP|HIGH,8,BRUNCH_SPOT,ICE_CREAM_SHOP,,HIGH,11,1343,False,True,False,0,143,6,1,4,26,0,0,12
D8|BRUNCH_SPOT+PET_CAFE|LOW,8,BRUNCH_SPOT,PET_CAFE,,LOW,10,543,False,True,False,0,143,2,1,4,20,14,0,12
D8|BRUNCH_SPOT+PET_CAFE|BASE,8,BRUNCH_SPOT,PET_CAFE,,BASE,10,543,False,True,False,0,143,2,1,4,20,14,0,12
D8|BRUNCH_SPOT+PET_CAFE|HIGH,8,BRUNCH_SPOT,PET_CAFE,,HIGH,11,623,False,True,False,0,143,2,1,4,20,18,0,12
D8|BRUNCH_SPOT+SMOOTHIE_SHOP|LOW,8,BRUNCH_SPOT,SMOOTHIE_SHOP,,LOW,10,543,False,True,False,0,143,4,1,4,26,0,0,12
D8|BRUNCH_SPOT+SMOOTHIE_SHOP|BASE,8,BRUNCH_SPOT,SMOOTHIE_SHOP,,BASE,10,943,False,True,False,0,143,5,1,4,26,0,0,12
D8|BRUNCH_SPOT+SMOOTHIE_SHOP|HIGH,8,BRUNCH_SPOT,SMOOTHIE_SHOP,,HIGH,11,1343,False,True,False,0,143,6,1,4,26,0,0,12
D8|BRUNCH_SPOT+FARMERS_MARKET|LOW,8,BRUNCH_SPOT,FARMERS_MARKET,,LOW,10,343,False,True,False,0,143,2,1,4,24,6,0,12
D8|BRUNCH_SPOT+FARMERS_MARKET|BASE,8,BRUNCH_SPOT,FARMERS_MARKET,,BASE,10,543,False,True,False,0,143,2,1,4,26,6,0,12
D8|BRUNCH_SPOT+FARMERS_MARKET|HIGH,8,BRUNCH_SPOT,FARMERS_MARKET,,HIGH,11,743,False,True,False,0,143,2,1,4,28,6,0,12
D8|YARN_STORE+BAKERY|LOW,8,YARN_STORE,BAKERY,,LOW,10,643,False,False,False,0,143,2,7,1,0,0,0,12
D8|YARN_STORE+BAKERY|BASE,8,YARN_STORE,BAKERY,,BASE,10,643,False,False,False,0,143,2,7,1,0,0,0,12
D8|YARN_STORE+BAKERY|HIGH,8,YARN_STORE,BAKERY,,HIGH,11,943,False,False,False,0,143,2,7,2,0,0,0,12
D8|YARN_STORE+PIZZA_SHOP|LOW,8,YARN_STORE,PIZZA_SHOP,,LOW,10,743,False,False,False,0,143,4,7,1,0,0,6,12
D8|YARN_STORE+PIZZA_SHOP|BASE,8,YARN_STORE,PIZZA_SHOP,,BASE,10,1143,False,False,False,0,143,5,7,1,0,0,6,12
D8|YARN_STORE+PIZZA_SHOP|HIGH,8,YARN_STORE,PIZZA_SHOP,,HIGH,11,1543,False,False,False,0,143,6,7,1,0,0,6,12
D8|YARN_STORE+BRUNCH_SPOT|LOW,8,YARN_STORE,BRUNCH_SPOT,,LOW,10,1243,False,False,False,0,143,2,7,1,18,0,0,12
D8|YARN_STORE+BRUNCH_SPOT|BASE,8,YARN_STORE,BRUNCH_SPOT,,BASE,10,1243,False,False,False,0,143,2,7,1,18,0,0,12
D8|YARN_STORE+BRUNCH_SPOT|HIGH,8,YARN_STORE,BRUNCH_SPOT,,HIGH,11,1543,False,False,False,0,143,2,7,2,18,0,0,12
D8|YARN_STORE+YARN_STORE|LOW,8,YARN_STORE,YARN_STORE,,LOW,10,643,False,False,False,0,143,2,8,1,0,0,0,12
D8|YARN_STORE+YARN_STORE|BASE,8,YARN_STORE,YARN_STORE,,BASE,10,1143,False,False,False,0,143,2,9,1,0,0,0,12
D8|YARN_STORE+YARN_STORE|HIGH,8,YARN_STORE,YARN_STORE,,HIGH,10,1143,False,False,True,0,143,2,9,1,0,0,0,12
D8|YARN_STORE+ICE_CREAM_SHOP|LOW,8,YARN_STORE,ICE_CREAM_SHOP,,LOW,10,1243,False,False,False,0,143,4,7,1,18,0,0,12
D8|YARN_STORE+ICE_CREAM_SHOP|BASE,8,YARN_STORE,ICE_CREAM_SHOP,,BASE,10,3643,True,True,False,0,143,5,7,1,18,0,0,12
D8|YARN_STORE+ICE_CREAM_SHOP|HIGH,8,YARN_STORE,ICE_CREAM_SHOP,,HIGH,11,4043,True,True,False,0,143,6,7,1,18,0,0,12
D8|YARN_STORE+PET_CAFE|LOW,8,YARN_STORE,PET_CAFE,,LOW,10,643,False,False,False,0,143,2,7,1,0,14,0,12
D8|YARN_STORE+PET_CAFE|BASE,8,YARN_STORE,PET_CAFE,,BASE,10,643,False,False,False,0,143,2,7,1,0,14,0,12
D8|YARN_STORE+PET_CAFE|HIGH,8,YARN_STORE,PET_CAFE,,HIGH,11,723,False,False,False,0,143,2,7,1,0,18,0,12
D8|YARN_STORE+SMOOTHIE_SHOP|LOW,8,YARN_STORE,SMOOTHIE_SHOP,,LOW,10,1243,False,False,False,0,143,4,7,1,18,0,0,12
D8|YARN_STORE+SMOOTHIE_SHOP|BASE,8,YARN_STORE,SMOOTHIE_SHOP,,BASE,10,3643,True,True,False,0,143,5,7,1,18,0,0,12
D8|YARN_STORE+SMOOTHIE_SHOP|HIGH,8,YARN_STORE,SMOOTHIE_SHOP,,HIGH,11,4043,True,True,False,0,143,6,7,1,18,0,0,12
D8|YARN_STORE+FARMERS_MARKET|LOW,8,YARN_STORE,FARMERS_MARKET,,LOW,10,3043,True,True,False,0,143,2,7,1,16,6,0,12
D8|YARN_STORE+FARMERS_MARKET|BASE,8,YARN_STORE,FARMERS_MARKET,,BASE,10,3243,True,True,False,0,143,2,7,1,18,6,0,12
D8|YARN_STORE+FARMERS_MARKET|HIGH,8,YARN_STORE,FARMERS_MARKET,,HIGH,11,3443,True,True,False,0,143,2,7,1,20,6,0,12
D8|ICE_CREAM_SHOP+BAKERY|LOW,8,ICE_CREAM_SHOP,BAKERY,,LOW,10,943,False,False,False,0,143,8,1,1,20,0,0,12
D8|ICE_CREAM_SHOP+BAKERY|BASE,8,ICE_CREAM_SHOP,BAKERY,,BASE,10,943,False,False,False,0,143,8,1,1,20,0,0,12
